names,scores,logfoldchanges,pvals,pvals_adj
Dmel_CG4930,0.6967936,0.1645794,0.4859319437786186,1.0
Dmel_CG13902,0.6965857,0.23239157,0.48606208593354916,1.0
Dmel_CG8931,0.69592303,0.07933482,0.4864770259725928,1.0
Dmel_CG43783,0.69590604,0.06619908,0.48648767366594003,1.0
Dmel_CG4554,0.6948973,0.32035193,0.4871196622323709,1.0
Dmel_CG10275,0.69483995,0.87942284,0.487155624344191,1.0
Dmel_CG3077,0.6948084,0.07707262,0.487175381917094,1.0
Dmel_CG1147,0.69448894,0.17248516,0.4873756460043156,1.0
Dmel_CR43496,0.6941156,0.16551486,0.4876097137782477,1.0
Dmel_CG17227,0.69334453,0.1878999,0.48809336456982977,1.0
Dmel_CG1675,0.69307005,0.15107533,0.48826560401929164,1.0
Dmel_CG13822,0.6928373,0.48635757,0.4884116442902602,1.0
Dmel_CR42254,0.69283235,0.2160244,0.4884147565157504,1.0
Dmel_CG10318,0.69227594,0.0897202,0.48876406058482424,1.0
Dmel_CG11166,0.6920921,-0.00874378,0.48887948724118946,1.0
Dmel_CG33527,0.69160897,0.66374093,0.48918291362911126,1.0
Dmel_CG10384,0.69158065,-0.032254376,0.48920071304657653,1.0
Dmel_CG3260,0.69138795,0.111409195,0.48932175833522784,1.0
Dmel_CG7528,0.6913515,0.023364972,0.48934467865236475,1.0
Dmel_CG9735,0.6904154,0.10311999,0.4899330161353571,1.0
Dmel_CG17334,0.6902673,0.91000104,0.4900260986770373,1.0
Dmel_CG5403,0.6900516,0.44036382,0.4901617311767217,1.0
Dmel_CG14341,0.6894396,0.03223075,0.49054668995030093,1.0
Dmel_CG42301,0.6888665,0.14399804,0.49090729053700677,1.0
Dmel_CG33635,0.6884276,0.07875409,0.49118352037963164,1.0
Dmel_CG42360,0.68812233,0.05177608,0.4913757488923508,1.0
Dmel_CG14353,0.6876888,0.112552404,0.49164877385260364,1.0
Dmel_CG14648,0.6875443,-0.0034570745,0.4917398002651643,1.0
Dmel_CG10566,0.6869478,0.031670753,0.4921156030163365,1.0
Dmel_CG8531,0.6858874,0.06334744,0.49278412666348914,1.0
Dmel_CG2974,0.68563414,0.31180596,0.4929438494018349,1.0
Dmel_CG42261,0.68559414,-0.0068514696,0.4929690948343799,1.0
Dmel_CG12672,0.6855601,0.0780355,0.4929905428257544,1.0
Dmel_CG7106,0.685247,1.3505578,0.49318806657712977,1.0
Dmel_CG11132,0.684443,0.002735627,0.49369547667889147,1.0
Dmel_CG3815,0.68356955,0.11249495,0.4942470149172693,1.0
Dmel_CG14026,0.6826568,0.07433451,0.4948237310530079,1.0
Dmel_CG2224,0.682541,0.09941324,0.4948969372694443,1.0
Dmel_CG6758,0.682162,0.07454164,0.49513652099516037,1.0
Dmel_CG6782,0.6819757,1.246798,0.49525432038034156,1.0
Dmel_CG46387,0.6818248,0.8726626,0.4953497354152906,1.0
Dmel_CG6634,0.68160063,0.80934596,0.495491532224145,1.0
Dmel_CG9667,0.68115395,0.076750636,0.4957740703847052,1.0
Dmel_CG5952,0.6804785,0.26297897,0.4962015138389889,1.0
Dmel_CG42533,0.6804785,-0.003268639,0.4962015138389889,1.0
Dmel_CG30077,0.6799862,0.011696169,0.4965131984398534,1.0
Dmel_CG32708,0.6792013,0.09359468,0.4970103157289918,1.0
Dmel_CG44246,0.6785237,0.23102532,0.4974396739516287,1.0
Dmel_CG10166,0.678222,0.11784072,0.4976309623928591,1.0
Dmel_CG4136,0.6782078,-0.0051330337,0.49763994403319756,1.0
Dmel_CG6171,0.6776057,0.035696473,0.49802174351010886,1.0
Dmel_CG18522,0.6772678,0.75262684,0.49823606864888337,1.0
Dmel_CG10689,0.67714167,0.1961301,0.4983160599904938,1.0
Dmel_CG42495,0.6770096,0.087435566,0.4983998784705054,1.0
Dmel_CG12219,0.6768668,0.15912679,0.49849044680917276,1.0
Dmel_CG1891,0.6767698,0.040001407,0.4985520292874992,1.0
Dmel_CG6437,0.6758652,0.15513286,0.4991262444320964,1.0
Dmel_CG10673,0.67534167,0.075138666,0.4994587032143084,1.0
Dmel_CG8171,0.67499036,0.29180464,0.4996819079236339,1.0
Dmel_CG4912,0.6745965,-0.009613375,0.4999321761379343,1.0
Dmel_CG15871,0.67429507,0.011727174,0.5001237482647725,1.0
Dmel_CG1492,0.6736235,0.046874363,0.5005507046699952,1.0
Dmel_CG7966,0.6734368,1.040268,0.5006694130495486,1.0
Dmel_CG31301,0.67289567,0.03903628,0.5010136841265329,1.0
Dmel_CG34134,0.6726204,0.07505682,0.5011887967717905,1.0
Dmel_CG17806,0.67155397,0.23708892,0.5018676925989883,1.0
Dmel_CR32873,0.6712993,0.028201908,0.5020298788364721,1.0
Dmel_CG8286,0.6705746,0.087242834,0.5024915507636958,1.0
Dmel_CG1454,0.6700058,0.07496878,0.5028540956166303,1.0
Dmel_CG1747,0.66943663,0.9425815,0.5032170045421898,1.0
Dmel_CG18321,0.6692007,0.101176076,0.5033674479111715,1.0
Dmel_CG46284,0.66862905,0.10405757,0.5037321344089618,1.0
Dmel_CG7120,0.66860074,0.03091387,0.5037502141945754,1.0
Dmel_CG3876,0.6685837,0.010836335,0.5037610622303561,1.0
Dmel_CG10795,0.6680007,0.068773404,0.5041331340595219,1.0
Dmel_CG10426,0.66757,0.06568096,0.5044080991658902,1.0
Dmel_CG42231,0.66725624,0.4595577,0.5046084936032276,1.0
Dmel_CG7933,0.66648126,-0.0148434015,0.5051035526286007,1.0
Dmel_CG32856,0.6662829,0.04800983,0.5052302998919164,1.0
Dmel_CG11414,0.6649451,0.036444504,0.5060856022815876,1.0
Dmel_CG7962,0.6643193,-0.01259821,0.5064860011778104,1.0
Dmel_CG14010,0.66385067,0.02208702,0.5067858995148313,1.0
Dmel_CR33940,0.6637557,0.4530046,0.5068466612621068,1.0
Dmel_CG7218,0.66308063,0.12566558,0.5072789055984419,1.0
Dmel_CG8401,0.6627473,0.7156755,0.5074923777630888,1.0
Dmel_CG13434,0.6621573,0.42473933,0.507870436691441,1.0
Dmel_CG1468,0.66157675,1.2109891,0.5082425127893947,1.0
Dmel_CG10449,0.6608475,0.17122723,0.5087101373549527,1.0
Dmel_CG10882,0.6608322,0.035371415,0.5087199055944502,1.0
Dmel_CG8291,0.66080356,0.06862753,0.5087383064986697,1.0
Dmel_CG11127,0.6605397,0.091397755,0.5089075657417494,1.0
Dmel_CG5110,0.66046846,0.041172963,0.5089532367125325,1.0
Dmel_CG11254,0.6600962,0.724707,0.5091920785985031,1.0
Dmel_CG9753,0.6599889,0.3321935,0.5092609468654004,1.0
Dmel_CG2144,0.65863943,0.14556417,0.5101273303475231,1.0
Dmel_CG8078,0.6578517,0.09436302,0.5106334179669452,1.0
Dmel_CG3172,0.6570034,0.049705174,0.5111787112483479,1.0
Dmel_CG12001,0.65688443,0.2723452,0.5112552360042116,1.0
Dmel_CG4673,0.6563379,0.055050872,0.5116067345349781,1.0
Dmel_CG1637,0.65605134,0.0048618177,0.5117910767716813,1.0
Dmel_CG17593,0.6557949,0.033702075,0.5119560799274687,1.0
Dmel_CG8258,0.65524024,0.020296732,0.5123130739381924,1.0
Dmel_CG13848,0.6549619,0.22679964,0.5124923037561753,1.0
Dmel_CR31044,0.6546817,0.7022817,0.512672706708797,1.0
Dmel_CG17249,0.6532717,0.1884607,0.5135811534992025,1.0
Dmel_CG11049,0.6524092,0.39696956,0.5141372225577192,1.0
Dmel_CG31200,0.65225977,0.85511225,0.5142336244636987,1.0
Dmel_CG8816,0.65219885,0.13207911,0.5142729189319855,1.0
Dmel_CG8145,0.65210533,0.21093775,0.5143332344089687,1.0
Dmel_CG5126,0.65209717,0.14485183,0.5143384893406077,1.0
Dmel_CR44690,0.6518673,0.46762174,0.5144867813095235,1.0
Dmel_CG1792,0.65157366,0.086003415,0.5146762343433924,1.0
Dmel_CG32344,0.65115535,0.1428988,0.5149461932460293,1.0
Dmel_CG2906,0.6510059,0.21445626,0.5150426739576116,1.0
Dmel_CG10866,0.6508458,0.09793735,0.5151460239009066,1.0
Dmel_CG12173,0.6495562,0.03691728,0.5159789323483275,1.0
Dmel_CG5773,0.6494864,1.4685674,0.516024017616982,1.0
Dmel_CG8995,0.64938194,0.12508059,0.5160915349110134,1.0
Dmel_CG5092,0.6490338,0.08017537,0.5163165493320863,1.0
Dmel_CG33556,0.6488581,0.06736687,0.5164301059230799,1.0
Dmel_CG12129,0.64792836,0.037100606,0.5170313013611035,1.0
Dmel_CG2714,0.64785147,0.12840828,0.5170810164000832,1.0
Dmel_CG9272,0.6477424,0.25136173,0.5171515839315999,1.0
Dmel_CG4602,0.6476574,-0.0040639127,0.5172065750753004,1.0
Dmel_CG11426,0.6474424,0.81844825,0.5173456703543615,1.0
Dmel_CG6724,0.6472026,0.18198788,0.5175008291160763,1.0
Dmel_CG11430,0.64608335,-0.0030372466,0.5182253745726418,1.0
Dmel_CG2206,0.6452,-0.04547025,0.5187975852923024,1.0
Dmel_CG3054,0.6450852,0.04495597,0.5188719461583416,1.0
Dmel_CG3764,0.6447374,0.0013806928,0.5190973574701072,1.0
Dmel_CR44708,0.6446847,1.5074713,0.5191315638077714,1.0
Dmel_CG14791,0.64447004,-0.00081411115,0.5192706968775047,1.0
Dmel_CG10971,0.64440024,0.014736157,0.519315930750508,1.0
Dmel_CG1886,0.6441594,0.11128002,0.5194720836034497,1.0
Dmel_CG1849,0.6430019,0.26678473,0.5202228737643111,1.0
Dmel_CG8890,0.6429137,0.3938971,0.5202801019383431,1.0
Dmel_CG3058,0.6427582,-0.0024013554,0.5203810061006262,1.0
Dmel_CG6752,0.64107436,0.3095536,0.5214743587835663,1.0
Dmel_CG9615,0.64079565,0.27983773,0.5216554716124815,1.0
Dmel_CG34293,0.64074713,0.057989635,0.521687002819279,1.0
Dmel_CG43107,0.6404,0.7608821,0.5219125831040354,1.0
Dmel_CG13399,0.6403072,0.038513932,0.5219728997991016,1.0
Dmel_CR44813,0.639427,0.6496295,0.5225451657029252,1.0
Dmel_CG32113,0.63916886,0.016288126,0.5227131068498712,1.0
Dmel_CG1121,0.6383266,0.20177165,0.5232611239796524,1.0
Dmel_CG6986,0.637542,0.5087394,0.5237718423886548,1.0
Dmel_CG6194,0.6374676,0.08028554,0.5238202759076909,1.0
Dmel_CG6961,0.6373171,0.26039883,0.5239183031515553,1.0
Dmel_CG10610,0.6363636,0.07606292,0.5245394376433474,1.0
Dmel_CG13550,0.636109,0.24675927,0.5247053988116621,1.0
Dmel_CG6383,0.6355118,0.08018969,0.5250946704896137,1.0
Dmel_CG34415,0.6354243,0.151854,0.5251517114323327,1.0
Dmel_CG11555,0.63477015,0.0460585,0.5255783488542936,1.0
Dmel_CG6179,0.63455266,0.07928702,0.525720215596534,1.0
Dmel_CG11471,0.6342427,0.080773406,0.5259224210873615,1.0
Dmel_CG32335,0.6341581,0.9988544,0.525977658984875,1.0
Dmel_CG3319,0.6340479,0.14872283,0.5260495420278446,1.0
Dmel_CG12324,0.6336874,0.03290712,0.5262848727591377,1.0
Dmel_CG10079,0.63348335,0.8826585,0.5264180503161113,1.0
Dmel_CG3376,0.63279766,1.0397767,0.5268658010185567,1.0
Dmel_CG15400,0.63158137,0.08452434,0.527660481421536,1.0
Dmel_CG10068,0.6304143,0.07678967,0.5284235692155597,1.0
Dmel_CR43995,0.63035303,0.8316827,0.5284636497431661,1.0
Dmel_CG4424,0.63033813,0.29569662,0.5284733805094308,1.0
Dmel_CG16798,0.6301118,0.5848688,0.5286214384214237,1.0
Dmel_CG1140,0.62939596,0.50735754,0.5290898482046087,1.0
Dmel_CG3836,0.6293648,0.29027238,0.5291102488751076,1.0
Dmel_CG3178,0.6292486,0.10691338,0.5291862912634663,1.0
Dmel_CG10122,0.62881017,0.19006173,0.5294733549958255,1.0
Dmel_CG4738,0.62827885,0.36165303,0.5298212765648148,1.0
Dmel_CG9637,0.627845,0.0064161294,0.5301054986794729,1.0
Dmel_CG33979,0.627331,0.0054275612,0.530442257054675,1.0
Dmel_CG12428,0.6266914,0.29911345,0.5308615580340557,1.0
Dmel_CG3273,0.6266262,0.04293565,0.5309042869522996,1.0
Dmel_CG17743,0.6260875,-0.0027741191,0.5312575640165218,1.0
Dmel_CG17544,0.6258204,0.12600505,0.5314327370044787,1.0
Dmel_CG11447,0.6257078,0.12428543,0.5315066251070778,1.0
Dmel_CG6884,0.6255902,0.06013562,0.5315837717014051,1.0
Dmel_CG7262,0.62447447,0.24872614,0.5323160171576883,1.0
Dmel_CG4484,0.62440366,0.8709347,0.532362526168935,1.0
Dmel_CG18549,0.6239159,-0.01120147,0.5326827965451182,1.0
Dmel_CG30084,0.6230446,0.54935104,0.5332551997103041,1.0
Dmel_CG10698,0.62292206,0.24430484,0.5333357333873501,1.0
Dmel_CG14517,0.62286043,0.12056611,0.5333762353055491,1.0
Dmel_CG7417,0.62275064,0.2992361,0.533448397747864,1.0
Dmel_CG2278,0.62204474,0.02199241,0.5339124502329619,1.0
Dmel_CG11134,0.6209379,0.13522099,0.5346404892190224,1.0
Dmel_CG15929,0.62047637,-0.02912444,0.5349442002499871,1.0
Dmel_CG8243,0.6202458,0.019098165,0.5350959718099224,1.0
Dmel_CG15107,0.61993694,0.06541871,0.5352993004448301,1.0
Dmel_CG5714,0.6197878,0.06977783,0.5353974810741151,1.0
Dmel_CG10512,0.61904687,0.1597223,0.5358854870646842,1.0
Dmel_CG10324,0.61845535,0.041394487,0.5362752127894308,1.0
Dmel_CG6363,0.61827546,0.034502063,0.5363937923768594,1.0
Dmel_CG7948,0.6180215,0.2656381,0.5365611801101,1.0
Dmel_CG34219,0.61711687,0.109979965,0.5371576393857693,1.0
Dmel_CG42595,0.61695254,0.04926226,0.5372660373637413,1.0
Dmel_CG1360,0.6168562,0.3411876,0.537329586116244,1.0
Dmel_CG15087,0.6162937,0.13083833,0.5377006740629615,1.0
Dmel_CG6040,0.6153948,0.19957128,0.5382940275635635,1.0
Dmel_CG15117,0.6151008,0.733907,0.5384881427180017,1.0
Dmel_CG15459,0.6145791,2.083737,0.5388327250734888,1.0
Dmel_CG1856,0.61365,0.24302156,0.5394466031892553,1.0
Dmel_CG14593,0.61359197,0.35863176,0.5394849968305377,1.0
Dmel_CG32533,0.6134921,0.23049387,0.5395510183644863,1.0
Dmel_CG17786,0.6131567,0.13710442,0.539772758579598,1.0
Dmel_CG33114,0.6125535,0.68702704,0.5401716310730748,1.0
Dmel_CG32227,0.61219114,0.015334125,0.5404113065045166,1.0
Dmel_CG3184,0.6115674,0.05676404,0.540824010151653,1.0
Dmel_CG5641,0.611561,0.021959389,0.5408282294006881,1.0
Dmel_CG14795,0.6113478,0.5099396,0.5409693493154122,1.0
Dmel_CG8991,0.61118203,0.4733055,0.5410790698663173,1.0
Dmel_CG1665,0.6111558,0.56288666,0.54109641986019,1.0
Dmel_CG1451,0.61083776,-0.025188185,0.5413069865282167,1.0
Dmel_CG6338,0.61083066,0.11754637,0.5413116766748285,1.0
Dmel_CG10268,0.610808,0.12922107,0.5413266852803639,1.0
Dmel_CG7044,0.61063695,0.25112817,0.5414399600520177,1.0
Dmel_CG4780,0.60961014,0.1063617,0.5421200918013844,1.0
Dmel_CG4607,0.60951096,0.5123127,0.5421858049057564,1.0
Dmel_CG9298,0.60883164,0.085302964,0.5426360464498042,1.0
Dmel_CG42365,0.60836834,0.07154013,0.5429432001729853,1.0
Dmel_CG42260,0.60804814,0.16359296,0.5431555343869201,1.0
Dmel_CG12287,0.608028,0.41869515,0.5431689241025253,1.0
Dmel_CG6604,0.60777754,1.1176614,0.5433350172193194,1.0
Dmel_CG15706,0.6073118,0.3286031,0.5436440129525708,1.0
Dmel_CG4291,0.6072541,0.07661139,0.5436823204150256,1.0
Dmel_CG4951,0.6072505,0.12719186,0.5436846706098221,1.0
Dmel_CG11099,0.6070607,-0.01851341,0.5438106484471303,1.0
Dmel_CG9987,0.6065216,0.047193535,0.5441684482381657,1.0
Dmel_CG16787,0.60490614,0.019754816,0.5452413726169005,1.0
Dmel_CG13400,0.60455656,0.1469211,0.5454736914803617,1.0
Dmel_CG18316,0.60368806,0.08125272,0.546051052754575,1.0
Dmel_CG33506,0.6034699,0.07965618,0.546196147068353,1.0
Dmel_CG15082,0.60346353,0.87724024,0.5462003871245755,1.0
Dmel_CG18476,0.60336894,0.041191544,0.5462632832074623,1.0
Dmel_CG6859,0.6025547,0.059381083,0.5468049975619325,1.0
Dmel_CG42233,0.60251075,0.11590073,0.5468342232935259,1.0
Dmel_CG8090,0.60177404,0.035906047,0.5473245766351789,1.0
Dmel_CG10209,0.60167557,0.07184171,0.5473901307219573,1.0
Dmel_CG4154,0.60159904,0.03268736,0.5474410675137048,1.0
Dmel_CG12499,0.60148144,0.2625424,0.5475193638202117,1.0
Dmel_CG15279,0.6014588,2.4387543,0.5475344577208221,1.0
Dmel_CG6394,0.6009898,0.12733276,0.5478467589477238,1.0
Dmel_CG4061,0.60080177,0.08118286,0.5479720344008993,1.0
Dmel_CG5824,0.6002701,0.04419867,0.5483262323427992,1.0
Dmel_CG5380,0.60015005,0.084599145,0.5484062433994181,1.0
Dmel_CG10105,0.599963,0.09917953,0.5485308738738169,1.0
Dmel_CG34367,0.59993255,0.48321623,0.5485511748588777,1.0
Dmel_CG11696,0.5997905,0.08400364,0.5486458390008391,1.0
Dmel_CG3149,0.59947956,0.036121894,0.548853136776685,1.0
Dmel_CG11200,0.5994275,0.431982,0.5488878475849909,1.0
Dmel_CG17320,0.59942645,0.13119633,0.5488885559801142,1.0
Dmel_CG13610,0.5985126,0.5998198,0.5494979427802007,1.0
Dmel_CG10602,0.5979757,0.10778097,0.5498561720960833,1.0
Dmel_CG8060,0.5975485,0.13939546,0.5501412308783282,1.0
Dmel_CG33116,0.59694815,0.04911041,0.5505419961992191,1.0
Dmel_CG5068,0.5962667,-0.0185283,0.5509970802853487,1.0
Dmel_CG9366,0.5958452,0.72363275,0.5512786437944521,1.0
Dmel_CG8605,0.59553283,0.2711497,0.5514873776776674,1.0
Dmel_CG5585,0.5953734,0.12435898,0.5515938895198769,1.0
Dmel_CG4537,0.59508336,0.21837226,0.5517877670102178,1.0
Dmel_CG8228,0.59445643,0.097625755,0.5522068839642105,1.0
Dmel_CG3210,0.5944472,-0.025834098,0.552213041648961,1.0
Dmel_CG7420,0.59396833,0.2295069,0.5525332876988015,1.0
Dmel_CG30349,0.59379476,0.14874153,0.5526493756994103,1.0
Dmel_CG5473,0.5937838,0.025293445,0.5526567204447292,1.0
Dmel_CG31256,0.59349936,0.07000972,0.5528469897248734,1.0
Dmel_CG10103,0.59169585,-0.00010465169,0.5540542763925416,1.0
Dmel_CG12186,0.591546,0.21901594,0.5541546255126331,1.0
Dmel_CG17061,0.59152406,1.3020029,0.5541693346416835,1.0
Dmel_CG6754,0.5912283,0.2023964,0.5543674520087233,1.0
Dmel_CG8070,0.5909216,0.018858539,0.5545729612293379,1.0
Dmel_CG17294,0.5908699,0.01255582,0.5546076119503766,1.0
Dmel_CG14135,0.5907363,0.035446983,0.5546970916540566,1.0
Dmel_CG7550,0.5903967,0.10220617,0.5549247389459446,1.0
Dmel_CG7359,0.5901427,-0.017203812,0.5550949701396767,1.0
Dmel_CG31299,0.589672,0.06589504,0.5554105707432679,1.0
Dmel_CG9093,0.5895856,0.0197366,0.5554685234899716,1.0
Dmel_CG32442,0.58948076,0.067158744,0.555538830786029,1.0
Dmel_CG8616,0.5889788,0.27589214,0.5558754633949794,1.0
Dmel_CG13570,0.5887281,0.010888436,0.5560436982057524,1.0
Dmel_CG8944,0.5886704,0.08713593,0.5560824337492213,1.0
Dmel_CG8246,0.5880342,0.47642115,0.5565093247994805,1.0
Dmel_CG2685,0.5879446,0.045712363,0.5565694731794415,1.0
Dmel_CG9657,0.5879237,0.06615624,0.5565835003324424,1.0
Dmel_CG1673,0.5874838,1.364278,0.5568788237832132,1.0
Dmel_CG7989,0.58712006,0.30680618,0.5571230820716115,1.0
Dmel_CG45017,0.58619523,0.54051554,0.5577443085651541,1.0
Dmel_CG5815,0.5861574,0.052717037,0.557769773904799,1.0
Dmel_CG11066,0.5861549,0.26920083,0.5577714398813134,1.0
Dmel_CG8710,0.58605003,0.12456852,0.5578418891038999,1.0
Dmel_CG14818,0.5857242,0.003406534,0.5580608805367071,1.0
Dmel_CG7261,0.58546525,0.12712917,0.5582349133149329,1.0
Dmel_CG7285,0.58399606,0.051071584,0.5592229475263668,1.0
Dmel_CG32392,0.58397377,0.35711142,0.559237960373726,1.0
Dmel_CG43748,0.583723,0.067586295,0.5594066896338389,1.0
Dmel_CG5524,0.58368474,0.021663364,0.5594324301670139,1.0
Dmel_CG7021,0.5835119,0.6333482,0.5595487464080537,1.0
Dmel_CG15661,0.58315915,0.6862127,0.5597861823544374,1.0
Dmel_CG6230,0.5828007,0.16123456,0.5600274825674625,1.0
Dmel_CG1935,0.5826066,0.043456636,0.5601581681514858,1.0
Dmel_CG12717,0.5821787,0.03620785,0.5604463009744657,1.0
Dmel_CG11526,0.58209443,0.025496835,0.560503077330456,1.0
Dmel_CG33123,0.5819489,0.090634234,0.5606011304544188,1.0
Dmel_CG3373,0.58113706,0.037746258,0.5611480899503234,1.0
Dmel_CG5820,0.5810439,0.13718571,0.5612108683938217,1.0
Dmel_CG30159,0.58059514,0.6930332,0.5615133505580353,1.0
Dmel_CG8660,0.57969123,0.0023928434,0.5621228514166485,1.0
Dmel_CG6953,0.5791582,0.40990806,0.5624824442837126,1.0
Dmel_CG8237,0.5784045,0.09049538,0.5629910813454133,1.0
Dmel_CR45875,0.5781374,0.87316805,0.5631713565369936,1.0
Dmel_CG11780,0.57769114,0.15348384,0.5634726742830245,1.0
Dmel_CG10582,0.57728595,0.23250487,0.5637463189598868,1.0
Dmel_CG8454,0.5768616,0.060023807,0.5640329490510223,1.0
Dmel_CG13957,0.5767426,0.41515866,0.5641133520618027,1.0
Dmel_CG11902,0.5752599,0.06423554,0.5651155019937373,1.0
Dmel_CG5199,0.57519054,0.23708437,0.5651624463699262,1.0
Dmel_CG13163,0.57481086,0.17196727,0.5654192365264658,1.0
Dmel_CG8928,0.57477045,-0.009869436,0.5654465477326003,1.0
Dmel_CG16749,0.5746089,0.59204847,0.5655557988952923,1.0
Dmel_CG2841,0.57350385,0.31944287,0.5663035787789206,1.0
Dmel_CG3608,0.57281464,0.479006,0.566770222607093,1.0
Dmel_CG2374,0.572182,0.6806616,0.5671986611832334,1.0
Dmel_CG4976,0.57175237,0.15439923,0.5674897328323079,1.0
Dmel_CG14868,0.5716883,-0.010712618,0.567533171749677,1.0
Dmel_CG14967,0.5716157,0.049941942,0.5675823724462099,1.0
Dmel_CG7806,0.57081413,0.058884986,0.5681256357927793,1.0
Dmel_CG10593,0.57075673,0.12009173,0.5681645355929823,1.0
Dmel_CG6805,0.5707313,0.04498201,0.5681818248020059,1.0
Dmel_CG30104,0.57057893,0.81639105,0.5682850850391901,1.0
Dmel_CG6535,0.57050884,0.21198136,0.5683326357938043,1.0
Dmel_CR43870,0.56947386,0.3291957,0.5690345907838769,1.0
Dmel_CG18617,0.5691292,0.73273116,0.5692684274204087,1.0
Dmel_CG9025,0.56888944,-0.008538778,0.5694311547932469,1.0
Dmel_CG14883,0.56859833,0.022850176,0.5696287649886744,1.0
Dmel_CG13343,0.56853706,0.13854964,0.5696703586500534,1.0
Dmel_CG31258,0.56772137,0.42928663,0.5702241972376263,1.0
Dmel_CG1969,0.5675117,0.06880969,0.5703666062352595,1.0
Dmel_CG6932,0.5674366,0.04411538,0.5704176081733301,1.0
Dmel_CG6028,0.5670916,0.058435123,0.5706519563225425,1.0
Dmel_CG7052,0.5670544,0.64423096,0.570677222464951,1.0
Dmel_CG11505,0.5669779,0.036800954,0.5707292002048124,1.0
Dmel_CG12292,0.5664827,0.0005890192,0.5710656661989548,1.0
Dmel_CG43388,0.5664615,0.24213193,0.57108010891247,1.0
Dmel_CG42648,0.56632406,0.03610569,0.5711735093238157,1.0
Dmel_CG11783,0.56628543,0.053720806,0.5711997494071659,1.0
Dmel_CG4389,0.56510526,0.21750455,0.5720021541398911,1.0
Dmel_CG3949,0.5649498,0.11874948,0.5721079130581241,1.0
Dmel_CG14894,0.5638139,-0.00246864,0.5728807889817261,1.0
Dmel_CG13008,0.56258625,0.8563615,0.5737166397185068,1.0
Dmel_CG5846,0.56226325,0.13192731,0.5739366710550076,1.0
Dmel_CG33198,0.56223774,0.029842705,0.5739540436523758,1.0
Dmel_CG1789,0.5615896,-0.004794693,0.5743956807705504,1.0
Dmel_CG2812,0.5615283,0.5476856,0.5744374394853156,1.0
Dmel_CG8312,0.5612156,0.23569033,0.574650600276944,1.0
Dmel_CG44255,0.5609722,0.12893687,0.5748164715309649,1.0
Dmel_CG11055,0.5603074,0.06282868,0.5752697752296511,1.0
Dmel_CG5841,0.5594404,0.06477103,0.5758612316700222,1.0
Dmel_CG15643,0.5590422,0.16330306,0.5761328952357592,1.0
Dmel_CG30424,0.5588301,0.036581542,0.5762776943813017,1.0
Dmel_CG14196,0.55835617,0.89210737,0.5766011975444815,1.0
Dmel_CG34395,0.5582673,0.47587556,0.5766618941484001,1.0
Dmel_CG17565,0.5576782,0.025346583,0.577064115461306,1.0
Dmel_CG8388,0.5576056,0.1404567,0.5771137069146566,1.0
Dmel_CG6638,0.55732584,0.6933727,0.5773048342185035,1.0
Dmel_CG16799,0.5553827,0.98864514,0.5786329019309758,1.0
Dmel_CG15897,0.5549283,0.039040722,0.578943701530513,1.0
Dmel_CG4849,0.55198747,0.04329861,0.5809569501168341,1.0
Dmel_CG6223,0.55137503,0.027415624,0.5813765968170781,1.0
Dmel_CG18012,0.5510191,0.120686375,0.58162058614956,1.0
Dmel_CG8740,0.5506224,0.15657897,0.5818925510480183,1.0
Dmel_CG30344,0.5506188,0.08388935,0.5818949795736825,1.0
Dmel_CG32528,0.5504963,0.0399308,0.5819790094784612,1.0
Dmel_CG10754,0.54995227,0.0758374,0.5823521124024837,1.0
Dmel_CG10311,0.549637,0.088741265,0.5825683494341594,1.0
Dmel_CG15624,0.5493983,0.23779932,0.5827321314000131,1.0
Dmel_CG7662,0.5485557,-0.022693327,0.5833103999675424,1.0
Dmel_CG34310,0.54831094,0.6405971,0.5834784129184132,1.0
Dmel_CG7789,0.54810977,0.0049490375,0.5836165359631216,1.0
Dmel_CG5961,0.54789865,0.013774576,0.5837614842665748,1.0
Dmel_CG8378,0.547723,0.08450657,0.583882125167247,1.0
Dmel_CG10728,0.547339,0.11676976,0.5841458243162849,1.0
Dmel_CG12773,0.5461362,0.07578637,0.5849723105690219,1.0
Dmel_CR44506,0.5460328,0.10144711,0.5850434001266824,1.0
Dmel_CG15356,0.5460052,-0.021163376,0.5850623904825172,1.0
Dmel_CG34174,0.54598886,0.35134482,0.5850735900574227,1.0
Dmel_CG8831,0.5459584,0.27656898,0.5850945286603594,1.0
Dmel_CG14680,0.54589397,0.8643535,0.5851388417357117,1.0
Dmel_CG6388,0.5454498,0.20948702,0.585444206074921,1.0
Dmel_CG34255,0.54519016,0.1034131,0.5856227348078521,1.0
Dmel_CG6219,0.54486823,0.3276208,0.5858441650221478,1.0
Dmel_CG2508,0.5432559,0.35452163,0.586953605318253,1.0
Dmel_CG31453,0.5432113,0.204154,0.5869843286182342,1.0
Dmel_CG12252,0.5429251,0.016141927,0.5871813655760303,1.0
Dmel_CG11919,0.5428387,0.23946454,0.5872408728550726,1.0
Dmel_CG44167,0.54267967,-0.01513289,0.5873503832989682,1.0
Dmel_CG7108,0.5426439,0.9890189,0.5873750183536084,1.0
Dmel_CG7456,0.5425504,0.033592213,0.5874394132303085,1.0
Dmel_CG6597,0.54247916,0.016452981,0.5874884433383789,1.0
Dmel_CG8165,0.54221106,0.12711446,0.5876731160128246,1.0
